Name,mtd_interval,MEF,ASR,time_to_compromise,host_compromise_ratio,network_size,exposed_endpoints,attack_path_exposure,ROA,risk,shortest_path_variability
mtd_ai,200,0.005032028055750396,0.25862068965517243,3178.024503874496,0.05333333333333334,150,5,0.126,2.7423086569826918,5.326868745509593,0.0
mtd_ai,200,0.005032028055750396,0.3191489361702128,4593.168256022718,0.10666666666666667,150,5,0.126,2.7423086569826918,5.326868745509593,0.0
mtd_ai,200,0.005032028055750396,0.35714285714285715,5516.478667875794,0.15333333333333332,150,5,0.126,2.7423086569826918,5.326868745509593,0.0
mtd_ai,200,0.005032028055750396,0.39473684210526316,5979.831459644516,0.20666666666666667,150,5,0.126,2.7423086569826918,5.326868745509593,0.0
mtd_ai,200,0.005032028055750396,0.4032258064516129,6952.590040696672,0.25333333333333335,150,5,0.126,2.7423086569826918,5.326868745509593,0.0
mtd_ai,200,0.005035764816916419,0.3,2598.5138923966724,0.05333333333333334,150,5,0.047619047619047616,2.222731654627516,5.452260056644634,-3.0714285714285716
mtd_ai,200,0.005035764816916419,0.35714285714285715,3880.3689963440147,0.10666666666666667,150,5,0.047619047619047616,2.222731654627516,5.452260056644634,-3.0714285714285716
mtd_ai,200,0.005035764816916419,0.4090909090909091,4700.714880342566,0.15333333333333332,150,5,0.047619047619047616,2.222731654627516,5.452260056644634,-3.0714285714285716
mtd_ai,200,0.005035764816916419,0.43478260869565216,5594.677337497317,0.20666666666666667,150,5,0.047619047619047616,2.222731654627516,5.452260056644634,-3.0714285714285716
mtd_ai,200,0.005035764816916419,0.44642857142857145,6304.993474835346,0.25333333333333335,150,5,0.047619047619047616,2.222731654627516,5.452260056644634,-3.0714285714285716
mtd_ai,200,0.005046179948756442,0.39473684210526316,1459.7705884241423,0.05333333333333334,150,5,0.126,1.5806192911736752,5.26825713603175,0.0
mtd_ai,200,0.005046179948756442,0.42857142857142855,3193.1184300297837,0.10666666666666667,150,5,0.126,1.5806192911736752,5.26825713603175,0.0
mtd_ai,200,0.005046179948756442,0.5,3801.7887192538956,0.15333333333333332,150,5,0.126,1.5806192911736752,5.26825713603175,0.0
mtd_ai,200,0.005046179948756442,0.5555555555555556,4195.328456673885,0.20666666666666667,150,5,0.126,1.5806192911736752,5.26825713603175,0.0
mtd_ai,200,0.005046179948756442,0.5597014925373134,4872.39794780206,0.25333333333333335,150,5,0.126,1.5806192911736752,5.26825713603175,0.0
mtd_ai,200,0.005036506730567168,0.3409090909090909,1776.4206398574147,0.05333333333333334,150,5,0.18,0.9568075585924106,3.659085954574606,3.35
mtd_ai,200,0.005036506730567168,0.42857142857142855,2383.063384201567,0.10666666666666667,150,5,0.18,0.9568075585924106,3.659085954574606,3.35
mtd_ai,200,0.005036506730567168,0.42452830188679247,3382.7032209312883,0.15333333333333332,150,5,0.18,0.9568075585924106,3.659085954574606,3.35
mtd_ai,200,0.005036506730567168,0.4166666666666667,4609.948431945368,0.20666666666666667,150,5,0.18,0.9568075585924106,3.659085954574606,3.35
mtd_ai,200,0.005036506730567168,0.41208791208791207,5849.626561464777,0.25333333333333335,150,5,0.18,0.9568075585924106,3.659085954574606,3.35
mtd_ai,200,0.005034930408833534,0.3,2505.5626455521365,0.05333333333333334,150,5,0.16104761904761905,37.209399994523864,8.231471638016355,0.0
mtd_ai,200,0.005034930408833534,0.3488372093023256,3896.4514190910936,0.10666666666666667,150,5,0.16104761904761905,37.209399994523864,8.231471638016355,0.0
mtd_ai,200,0.005034930408833534,0.4090909090909091,4556.972908397907,0.15333333333333332,150,5,0.16104761904761905,37.209399994523864,8.231471638016355,0.0
mtd_ai,200,0.005034930408833534,0.410958904109589,5320.79754005572,0.20666666666666667,150,5,0.16104761904761905,37.209399994523864,8.231471638016355,0.0
