Name,mtd_interval,MEF,ASR,time_to_compromise,host_compromise_ratio,network_size,exposed_endpoints,attack_path_exposure,ROA,risk,shortest_path_variability
mtd_ai,200,0.00506596174028043,0.3,2289.689293921584,0.05333333333333334,150,5,0.15,0.3495109359897915,1.5563624405501904,0.0
mtd_ai,200,0.00506596174028043,0.3191489361702128,4846.40047051187,0.10666666666666667,150,5,0.15,0.3495109359897915,1.5563624405501904,0.0
mtd_ai,200,0.00506596174028043,0.36885245901639346,5617.140386423491,0.15333333333333332,150,5,0.15,0.3495109359897915,1.5563624405501904,0.0
mtd_ai,200,0.00506596174028043,0.38961038961038963,6274.222334883352,0.20666666666666667,150,5,0.15,0.3495109359897915,1.5563624405501904,0.0
mtd_ai,200,0.00506596174028043,0.42613636363636365,6957.7056857678745,0.25333333333333335,150,5,0.15,0.3495109359897915,1.5563624405501904,0.0
mtd_ai,200,0.0050738189631463326,0.3,2681.5425830146564,0.05333333333333334,150,5,0.10925925925925926,1.4549785767626138,2.0998997186579555,0.0
mtd_ai,200,0.0050738189631463326,0.35714285714285715,3913.0277512714974,0.10666666666666667,150,5,0.10925925925925926,1.4549785767626138,2.0998997186579555,0.0
mtd_ai,200,0.0050738189631463326,0.4166666666666667,4442.041344741442,0.15333333333333332,150,5,0.10925925925925926,1.4549785767626138,2.0998997186579555,0.0
mtd_ai,200,0.0050738189631463326,0.43478260869565216,5556.355948261608,0.20666666666666667,150,5,0.10925925925925926,1.4549785767626138,2.0998997186579555,0.0
mtd_ai,200,0.0050738189631463326,0.4573170731707317,6481.997438994464,0.25333333333333335,150,5,0.10925925925925926,1.4549785767626138,2.0998997186579555,0.0
mtd_ai,200,0.005082144640702815,0.32608695652173914,2254.110860181941,0.05333333333333334,150,5,0.25,3.588896721357039,4.157604642748563,0.0
mtd_ai,200,0.005082144640702815,0.36585365853658536,3887.219845552588,0.10666666666666667,150,5,0.25,3.588896721357039,4.157604642748563,0.0
mtd_ai,200,0.005082144640702815,0.3629032258064516,4825.53475124434,0.15333333333333332,150,5,0.25,3.588896721357039,4.157604642748563,0.0
mtd_ai,200,0.005082144640702815,0.379746835443038,5554.625793002884,0.20666666666666667,150,5,0.25,3.588896721357039,4.157604642748563,0.0
mtd_ai,200,0.005082144640702815,0.436046511627907,5748.518377543705,0.25333333333333335,150,5,0.25,3.588896721357039,4.157604642748563,0.0
mtd_ai,200,0.005081996535464798,0.375,1952.4807980048158,0.05333333333333334,150,5,0.11444444444444445,1.5356097445445502,4.912983289737803,0.0
mtd_ai,200,0.005081996535464798,0.45454545454545453,2752.51193541693,0.10666666666666667,150,5,0.11444444444444445,1.5356097445445502,4.912983289737803,0.0
mtd_ai,200,0.005081996535464798,0.5357142857142857,3195.2093126190093,0.15333333333333332,150,5,0.11444444444444445,1.5356097445445502,4.912983289737803,0.0
mtd_ai,200,0.005081996535464798,0.5084745762711864,4659.00520965195,0.20666666666666667,150,5,0.11444444444444445,1.5356097445445502,4.912983289737803,0.0
mtd_ai,200,0.005081996535464798,0.528169014084507,5500.60155185844,0.25333333333333335,150,5,0.11444444444444445,1.5356097445445502,4.912983289737803,0.0
mtd_ai,200,0.005076787454402249,0.375,1464.6237085486337,0.05333333333333334,150,5,0.13962962962962963,0.10412088492795071,0.3556847675895755,0.0
mtd_ai,200,0.005076787454402249,0.36585365853658536,3523.2639216480775,0.10666666666666667,150,5,0.13962962962962963,0.10412088492795071,0.3556847675895755,0.0
mtd_ai,200,0.005076787454402249,0.4411764705882353,4106.265446126245,0.15333333333333332,150,5,0.13962962962962963,0.10412088492795071,0.3556847675895755,0.0
mtd_ai,200,0.005076787454402249,0.46153846153846156,5309.057281425539,0.20666666666666667,150,5,0.13962962962962963,0.10412088492795071,0.3556847675895755,0.0
mtd_ai,200,0.005076787454402249,0.487012987012987,6024.830687687665,0.25333333333333335,150,5,0.13962962962962963,0.10412088492795071,0.3556847675895755,0.0
mtd_ai,200,0.005082768711525919,0.28846153846153844,3397.6258004697947,0.05333333333333334,150,5,0.14366666666666666,1.5901925401034467,4.904575070859071,0.0
mtd_ai,200,0.005082768711525919,0.375,4170.709286874243,0.10666666666666667,150,5,0.14366666666666666,1.5901925401034467,4.904575070859071,0.0
